1.253433241508901119e-01,-7.526045218110084534e-01,-7.640746883116662502e-01,1.411370674613863230e-01,-6.950632948428392410e-01,-7.292810501530766487e-01,0.000000000000000000e+00
1.253433241508901119e-01,-7.526045218110084534e-01,-7.292810501530766487e-01,1.411370674613863230e-01,-6.950632948428392410e-01,-6.944874119944870472e-01,0.000000000000000000e+00
1.253433241508901119e-01,-7.526045218110084534e-01,-6.944874119944870472e-01,1.411370674613863230e-01,-6.950632948428392410e-01,-6.596937738358974457e-01,0.000000000000000000e+00
1.411370674613863230e-01,-8.101457487791776657e-01,-7.640746883116662502e-01,1.569308107718825340e-01,-7.526045218110084534e-01,-7.292810501530766487e-01,1.000000000000000000e+00
1.411370674613863230e-01,-8.101457487791776657e-01,-7.292810501530766487e-01,1.569308107718825340e-01,-7.526045218110084534e-01,-6.944874119944870472e-01,1.000000000000000000e+00
1.411370674613863230e-01,-8.101457487791776657e-01,-6.944874119944870472e-01,1.569308107718825340e-01,-7.526045218110084534e-01,-6.596937738358974457e-01,1.000000000000000000e+00
1.569308107718825340e-01,-8.676869757473468781e-01,-7.640746883116662502e-01,1.727245540823787451e-01,-8.101457487791776657e-01,-7.292810501530766487e-01,1.000000000000000000e+00
1.727245540823787451e-01,-8.676869757473468781e-01,-7.640746883116662502e-01,1.885182973928749561e-01,-8.101457487791776657e-01,-7.292810501530766487e-01,1.000000000000000000e+00
1.569308107718825340e-01,-8.101457487791776657e-01,-7.640746883116662502e-01,1.727245540823787451e-01,-7.526045218110084534e-01,-7.292810501530766487e-01,1.000000000000000000e+00
1.727245540823787451e-01,-8.101457487791776657e-01,-7.640746883116662502e-01,1.885182973928749561e-01,-7.526045218110084534e-01,-7.292810501530766487e-01,1.000000000000000000e+00
1.885182973928749561e-01,-8.676869757473468781e-01,-7.640746883116662502e-01,2.043120407033711672e-01,-8.101457487791776657e-01,-7.292810501530766487e-01,1.000000000000000000e+00
2.043120407033711672e-01,-8.676869757473468781e-01,-7.640746883116662502e-01,2.201057840138673782e-01,-8.101457487791776657e-01,-7.292810501530766487e-01,1.000000000000000000e+00
1.885182973928749561e-01,-8.101457487791776657e-01,-7.640746883116662502e-01,2.043120407033711672e-01,-7.526045218110084534e-01,-7.292810501530766487e-01,1.000000000000000000e+00
