-6.289767733542248607e-01,-6.152645687106996775e-01,-6.240829436574131250e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-6.240829436574131250e-01,-6.152645687106996775e-01,-6.191891139606013894e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-6.191891139606013894e-01,-6.152645687106996775e-01,-6.142952842637896538e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-6.142952842637896538e-01,-6.152645687106996775e-01,-6.094014545669779181e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-6.094014545669779181e-01,-6.152645687106996775e-01,-6.045076248701661825e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-6.045076248701661825e-01,-6.152645687106996775e-01,-5.996137951733544469e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-5.996137951733544469e-01,-6.152645687106996775e-01,-5.947199654765427113e-01,-6.087387762963771820e-01,0.000000000000000000e+00
-6.289767733542248607e-01,-6.087387762963771820e-01,-6.240829436574131250e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-6.289767733542248607e-01,-6.022129838820546865e-01,-6.240829436574131250e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-6.289767733542248607e-01,-5.956871914677321911e-01,-6.240829436574131250e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-6.240829436574131250e-01,-6.087387762963771820e-01,-6.191891139606013894e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-6.240829436574131250e-01,-6.022129838820546865e-01,-6.191891139606013894e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-6.191891139606013894e-01,-6.087387762963771820e-01,-6.142952842637896538e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-6.191891139606013894e-01,-6.022129838820546865e-01,-6.142952842637896538e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-6.240829436574131250e-01,-5.956871914677321911e-01,-6.191891139606013894e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-6.191891139606013894e-01,-5.956871914677321911e-01,-6.142952842637896538e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-6.142952842637896538e-01,-6.087387762963771820e-01,-6.094014545669779181e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-6.142952842637896538e-01,-6.022129838820546865e-01,-6.094014545669779181e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-6.094014545669779181e-01,-6.087387762963771820e-01,-6.045076248701661825e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-6.094014545669779181e-01,-6.022129838820546865e-01,-6.045076248701661825e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-6.142952842637896538e-01,-5.956871914677321911e-01,-6.094014545669779181e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-6.094014545669779181e-01,-5.956871914677321911e-01,-6.045076248701661825e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-6.045076248701661825e-01,-6.087387762963771820e-01,-5.996137951733544469e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-6.045076248701661825e-01,-6.022129838820546865e-01,-5.996137951733544469e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-5.996137951733544469e-01,-6.087387762963771820e-01,-5.947199654765427113e-01,-6.022129838820546865e-01,0.000000000000000000e+00
-5.996137951733544469e-01,-6.022129838820546865e-01,-5.947199654765427113e-01,-5.956871914677321911e-01,0.000000000000000000e+00
-6.045076248701661825e-01,-5.956871914677321911e-01,-5.996137951733544469e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-5.996137951733544469e-01,-5.956871914677321911e-01,-5.947199654765427113e-01,-5.891613990534096956e-01,0.000000000000000000e+00
-6.338706030510365963e-01,-6.152645687106996775e-01,-6.289767733542248607e-01,-6.087387762963771820e-01,1.000000000000000000e+00
-5.947199654765427113e-01,-6.022129838820546865e-01,-5.898261357797309756e-01,-5.956871914677321911e-01,2.000000000000000000e+00
-5.947199654765427113e-01,-5.956871914677321911e-01,-5.898261357797309756e-01,-5.891613990534096956e-01,2.000000000000000000e+00
-1.395938036730512977e-01,-5.956871914677321911e-01,-1.346999739762395620e-01,-5.891613990534096956e-01,3.000000000000000000e+00
-1.395938036730512977e-01,-5.891613990534096956e-01,-1.346999739762395620e-01,-5.826356066390872002e-01,3.000000000000000000e+00
-1.346999739762395620e-01,-5.956871914677321911e-01,-1.298061442794278264e-01,-5.891613990534096956e-01,3.000000000000000000e+00
-1.346999739762395620e-01,-5.891613990534096956e-01,-1.298061442794278264e-01,-5.826356066390872002e-01,3.000000000000000000e+00
-1.298061442794278264e-01,-5.956871914677321911e-01,-1.249123145826160908e-01,-5.891613990534096956e-01,3.000000000000000000e+00
-1.298061442794278264e-01,-5.891613990534096956e-01,-1.249123145826160908e-01,-5.826356066390872002e-01,3.000000000000000000e+00
-1.395938036730512977e-01,-5.826356066390872002e-01,-1.346999739762395620e-01,-5.761098142247647047e-01,3.000000000000000000e+00
-1.395938036730512977e-01,-5.761098142247647047e-01,-1.346999739762395620e-01,-5.695840218104422092e-01,3.000000000000000000e+00
-1.346999739762395620e-01,-5.826356066390872002e-01,-1.298061442794278264e-01,-5.761098142247647047e-01,3.000000000000000000e+00
-1.346999739762395620e-01,-5.761098142247647047e-01,-1.298061442794278264e-01,-5.695840218104422092e-01,3.000000000000000000e+00
-1.298061442794278264e-01,-5.826356066390872002e-01,-1.249123145826160908e-01,-5.761098142247647047e-01,3.000000000000000000e+00
-1.298061442794278264e-01,-5.761098142247647047e-01,-1.249123145826160908e-01,-5.695840218104422092e-01,3.000000000000000000e+00
-1.249123145826160908e-01,-5.891613990534096956e-01,-1.200184848858043551e-01,-5.826356066390872002e-01,3.000000000000000000e+00
-1.249123145826160908e-01,-5.826356066390872002e-01,-1.200184848858043551e-01,-5.761098142247647047e-01,3.000000000000000000e+00
-1.249123145826160908e-01,-5.761098142247647047e-01,-1.200184848858043551e-01,-5.695840218104422092e-01,3.000000000000000000e+00
-1.444876333698630333e-01,-5.956871914677321911e-01,-1.395938036730512977e-01,-5.891613990534096956e-01,4.000000000000000000e+00
-1.444876333698630333e-01,-5.891613990534096956e-01,-1.395938036730512977e-01,-5.826356066390872002e-01,4.000000000000000000e+00
-1.444876333698630333e-01,-5.826356066390872002e-01,-1.395938036730512977e-01,-5.761098142247647047e-01,4.000000000000000000e+00
-3.010901836678385735e-01,-4.390681735239923000e-01,-2.961963539710268378e-01,-4.325423811096698046e-01,5.000000000000000000e+00
-9.079250660724937916e-01,8.726161017548292875e-01,-9.030312363756820560e-01,8.791418941691517830e-01,6.000000000000000000e+00
-9.030312363756820560e-01,8.726161017548292875e-01,-8.981374066788703203e-01,8.791418941691517830e-01,6.000000000000000000e+00
-8.981374066788703203e-01,8.726161017548292875e-01,-8.932435769820585847e-01,8.791418941691517830e-01,6.000000000000000000e+00
-9.079250660724937916e-01,8.791418941691517830e-01,-9.030312363756820560e-01,8.856676865834742785e-01,6.000000000000000000e+00
-9.079250660724937916e-01,8.856676865834742785e-01,-9.030312363756820560e-01,8.921934789977967739e-01,6.000000000000000000e+00
-9.030312363756820560e-01,8.791418941691517830e-01,-8.981374066788703203e-01,8.856676865834742785e-01,6.000000000000000000e+00
-9.030312363756820560e-01,8.856676865834742785e-01,-8.981374066788703203e-01,8.921934789977967739e-01,6.000000000000000000e+00
-8.981374066788703203e-01,8.791418941691517830e-01,-8.932435769820585847e-01,8.856676865834742785e-01,6.000000000000000000e+00
-8.981374066788703203e-01,8.856676865834742785e-01,-8.932435769820585847e-01,8.921934789977967739e-01,6.000000000000000000e+00
-3.451346509391441941e-01,7.486260458827018738e-01,-3.402408212423324585e-01,7.551518382970243692e-01,7.000000000000000000e+00
-3.451346509391441941e-01,7.551518382970243692e-01,-3.402408212423324585e-01,7.616776307113468647e-01,7.000000000000000000e+00
-3.402408212423324585e-01,7.551518382970243692e-01,-3.353469915455207229e-01,7.616776307113468647e-01,7.000000000000000000e+00
-3.402408212423324585e-01,7.616776307113468647e-01,-3.353469915455207229e-01,7.682034231256693602e-01,7.000000000000000000e+00
-3.402408212423324585e-01,7.682034231256693602e-01,-3.353469915455207229e-01,7.747292155399918556e-01,7.000000000000000000e+00
-3.402408212423324585e-01,7.747292155399918556e-01,-3.353469915455207229e-01,7.812550079543143511e-01,7.000000000000000000e+00
-3.402408212423324585e-01,7.812550079543143511e-01,-3.353469915455207229e-01,7.877808003686368465e-01,7.000000000000000000e+00
-3.353469915455207229e-01,7.812550079543143511e-01,-3.304531618487089872e-01,7.877808003686368465e-01,7.000000000000000000e+00
-3.402408212423324585e-01,7.877808003686368465e-01,-3.353469915455207229e-01,7.943065927829593420e-01,7.000000000000000000e+00
-3.353469915455207229e-01,7.877808003686368465e-01,-3.304531618487089872e-01,7.943065927829593420e-01,7.000000000000000000e+00
-3.353469915455207229e-01,7.943065927829593420e-01,-3.304531618487089872e-01,8.008323851972818375e-01,7.000000000000000000e+00
-3.353469915455207229e-01,8.008323851972818375e-01,-3.304531618487089872e-01,8.073581776116043329e-01,7.000000000000000000e+00
-3.353469915455207229e-01,8.073581776116043329e-01,-3.304531618487089872e-01,8.138839700259268284e-01,7.000000000000000000e+00
-3.353469915455207229e-01,8.138839700259268284e-01,-3.304531618487089872e-01,8.204097624402493238e-01,7.000000000000000000e+00
-3.353469915455207229e-01,8.204097624402493238e-01,-3.304531618487089872e-01,8.269355548545718193e-01,7.000000000000000000e+00
-3.353469915455207229e-01,8.269355548545718193e-01,-3.304531618487089872e-01,8.334613472688943148e-01,7.000000000000000000e+00
-3.304531618487089872e-01,8.269355548545718193e-01,-3.255593321518972516e-01,8.334613472688943148e-01,7.000000000000000000e+00
