1.317442080537655436e+00,-1.013416985028965378e+00
1.230270405228278241e+00,-5.885746068623123328e-01
1.181327584159218125e+00,-3.126845126851379719e-01
1.157235390880169135e+00,-1.320832588806035435e-01
1.149667565533127211e+00,-8.898577621695264242e-03
1.153738437738265787e+00,8.182582368707537468e-02
1.166794774946106505e+00,1.560543477753314756e-01
1.187602444271531610e+00,2.238721185253577661e-01
1.215818762628609662e+00,2.915503658779093343e-01
1.251644068656583064e+00,3.627537203921351594e-01
1.295570766318090650e+00,4.391215893846027174e-01
1.348171535288225753e+00,5.204137199553843240e-01
1.409887443657618977e+00,6.043808095626629351e-01
1.480794636911648254e+00,6.865334019385044284e-01
1.560349869110684962e+00,7.600352776947535416e-01
1.647143536667787789e+00,8.160103631302578764e-01
1.738721764111780477e+00,8.445541856483286258e-01
1.831564611383839303e+00,8.365843279788478526e-01
1.921304388928388507e+00,7.862951670016765648e-01
2.003216682549830097e+00,6.935052342602411324e-01
2.072919885927632766e+00,5.649032905426858431e-01
