-7.093918895202757646e-01,2.026833970057930756e-01
-6.665835754192036555e-01,5.804178760370743984e-01
-5.830067487642623947e-01,9.563428483674554226e-01
-4.583398814260971621e-01,1.173811880783887984e+00
-3.454431294631546412e-01,8.835788753822486630e-01
-2.604529887833090807e-01,6.655086024418795931e-01
-1.964172430785211254e-01,5.015915217850800412e-01
-1.481444746176136251e-01,3.781911504135303526e-01
-1.117436801141746400e-01,2.852111232555768483e-01
-8.429047724658694785e-02,2.151171690703204964e-01
-6.358348381394984816e-02,1.622610070165817209e-01
-4.796406345685069739e-02,1.223969543523452108e-01
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
-3.618186450893904477e-02,9.232874490029739645e-02
