-2.938909256584000040e+00,-2.229517367063723832e+00
-3.075923027615348193e+00,-2.488332504731455841e-01
-3.016087693120827140e+00,1.287248633087737737e+00
-2.820616610856857776e+00,2.181739082774020844e+00
-2.561773578528299566e+00,2.435913539752571744e+00
-2.302345579310271617e+00,2.214212379744318948e+00
-2.082535968196507437e+00,1.744970907153743145e+00
-1.918881122337007916e+00,1.215862677969779426e+00
-1.811586457081901580e+00,7.327163657133123342e-01
-1.753045445967167604e+00,3.346176638128375291e-01
-1.733538373552975242e+00,2.457733228128263989e-02
-1.743867271031143584e+00,-2.074849027667967916e-01
-1.776077864533715189e+00,-3.729535680197154091e-01
-1.823333324736119865e+00,-4.804252276711412639e-01
-1.879581380072038232e+00,-5.356716241414005708e-01
-1.939324913781249826e+00,-5.433171747036505961e-01
-1.997603905244062839e+00,-5.088329279038595887e-01
-2.050172614615315414e+00,-4.399591961311884458e-01
-2.093778429792410467e+00,-3.470474523151179658e-01
-2.126414960976018786e+00,-2.422392648383762670e-01
-2.147436573741427601e+00,-1.378308481659130114e-01
