1.317442080537655436e+00,4.661718131133241627e+00
1.776548543832336957e+00,3.707109000357864836e+00
2.139369422067785464e+00,2.856096692285778893e+00
2.404395417475564400e+00,1.918174082890367060e+00
2.562752639098180740e+00,9.338483055667248234e-01
2.616317618417783208e+00,3.993500071389914641e-02
2.582223369189182272e+00,-6.369201928963404979e-01
2.488321268382811091e+00,-1.035273394963518889e+00
2.365204158507856480e+00,-1.167295551094225337e+00
2.239090170174079297e+00,-1.096658918229385993e+00
2.127952270237142063e+00,-9.045716610275797986e-01
2.041177701099623043e+00,-6.622791103937543111e-01
1.981452055978540905e+00,-4.189733234632694869e-01
1.947234207325692523e+00,-2.024438587348269536e-01
1.934801200107364227e+00,-2.525549496888122858e-02
1.939572564008453126e+00,1.089277344255412949e-01
1.956837372464242719e+00,2.010032018739207338e-01
1.982118332740263833e+00,2.541518703501308152e-01
2.011366269053493472e+00,2.729444420813115779e-01
2.041096776560946235e+00,2.630934930488056378e-01
2.068508874455644353e+00,2.313077689428202632e-01
