-1.013416985028965378e-01,3.445617749098483173e+00
1.370757100424628283e-01,1.019574607931731824e+00
1.612602100100331282e-01,-4.003760750008613090e-01
1.217316710504382227e-01,-3.107186803046315671e-01
9.182367734822355354e-02,-2.343488431360357949e-01
6.926565693274802649e-02,-1.767642322907532204e-01
5.225022515943025109e-02,-1.333357344301176195e-01
3.941507167207539825e-02,-1.005797247987078868e-01
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
3.557496247569848918e-02,-9.077997512965747806e-02
