2.736225859578206965e+00,2.634884161075310871e+00
2.931021258265337881e+00,8.720716896360656278e-01
2.943553442029183120e+00,-6.213869283374795494e-01
2.816916351167131793e+00,-1.618772552602013581e+00
2.610542288829571955e+00,-2.057775435647827500e+00
2.382216179146948054e+00,-2.028455814608244534e+00
2.174446279088222411e+00,-1.706529754439731761e+00
2.009811358513340807e+00,-1.265508521356719429e+00
1.894531015406758279e+00,-8.232637323435247900e-01
1.825184046431813867e+00,-4.376210623649637310e-01
1.794334426716978514e+00,-1.264039719402337281e-01
1.793766240103780607e+00,1.117330833439491716e-01
1.815816494923324198e+00,2.841787037333680654e-01
1.853669885277490659e+00,3.984285970800737209e-01
1.901263287473822228e+00,4.606147446190008710e-01
1.953161321037915288e+00,4.762045086376668346e-01
2.004554407228861912e+00,4.513502089483406587e-01
2.051395820594966501e+00,3.939375008667470590e-01
2.090613266819802973e+00,3.138161215553829653e-01
2.120295907011317649e+00,2.221117081410647065e-01
2.139767287738255419e+00,1.298892734093500811e-01
