1.317442080537655436e+00,2.026833970057930756e-01
1.347790059457291800e+00,3.489684462280497335e-01
1.392971996310977900e+00,4.734605633184251761e-01
1.451020680829196996e+00,5.830538351185330370e-01
1.520391526487860689e+00,6.786137031069949810e-01
1.599376981115874896e+00,7.563940506748348946e-01
1.685673577952994995e+00,8.094735338364439370e-01
1.776126791982835851e+00,8.296169362730136942e-01
1.866711286001480730e+00,8.096999491218240808e-01
1.952796185823101993e+00,7.463787208527425943e-01
2.029684054897355150e+00,6.422250374450090282e-01
2.093314831522431696e+00,5.064118585119654625e-01
2.140942296342257301e+00,3.534472283958828842e-01
2.171576823917951149e+00,2.002619900181284718e-01
2.186063050686622766e+00,6.266868233303428404e-02
2.186788715379895276e+00,-4.760351118108412105e-02
2.177137424875760452e+00,-1.244717337174160582e-01
2.160855053175313234e+00,-1.674831550015117021e-01
2.141486998004782372e+00,-1.806022102918433958e-01
2.121984378774674607e+00,-1.704459165996697334e-01
2.104506485019310258e+00,-1.445647318748428389e-01
