-3.141592653589793116e+00,-1.418783779040551529e+00
-3.132518640454931447e+00,5.678483919773389399e-01
-2.991489097103720241e+00,1.920982931064740384e+00
-2.739979246166638571e+00,2.553202570796086146e+00
-2.454230193617554345e+00,2.554233715371261759e+00
-2.192153499976519093e+00,2.153771722972100733e+00
-1.984519035279235011e+00,1.594832573097539896e+00
-1.839100997335924470e+00,1.041914543649941072e+00
-1.750547876186766771e+00,5.698254790463561648e-01
-1.708706350424695097e+00,1.954768272101223281e-01
-1.703153483644892940e+00,-8.952766887488013137e-02
-1.724820800628498629e+00,-2.994551307464096701e-01
-1.766121868153625707e+00,-4.462107991612732083e-01
-1.820555174748951899e+00,-5.375110167767013225e-01
-1.882289423894444313e+00,-5.780614716424311572e-01
-1.945949000334881829e+00,-5.718156593726719805e-01
-2.006652814369509041e+00,-5.241683629817281975e-01
-2.060255555432868313e+00,-4.433150364388095954e-01
-2.103673229213780971e+00,-3.403503058083935939e-01
-2.135151071089497421e+00,-2.281282925425784369e-01
-2.154359209165768174e+00,-1.193535764044760666e-01
