1.475748171039087397e+00,-1.668884458577132524e+00,-9.159781866920446713e-02,-1.547681278748756772e-01
1.474374080401231746e+00,-1.671206685153547866e+00,-1.832285896303768868e-01,-3.097241599637653997e-01
1.472083377666369763e+00,-1.675080193644004289e+00,-2.749258519489131136e-01,-4.650557267946199280e-01
1.468875228892017493e+00,-1.680509674188584324e+00,-3.667234809976852583e-01,-6.209496087787347296e-01
1.464748459032106043e+00,-1.687501678642187031e+00,-4.586558478913419501e-01,-7.775912927158989962e-01
1.459701546226460644e+00,-1.696064605321069507e+00,-5.507579679317825549e-01,-9.351645033822474362e-01
1.453732614678392432e+00,-1.706208678899999498e+00,-6.430656337855175098e-01,-1.093850700306582935e+00
1.446839426296672615e+00,-1.717945925056558965e+00,-7.356155285736224458e-01,-1.253828528385777519e+00
1.439019371329658181e+00,-1.731290139336414180e+00,-8.284453133679516856e-01,-1.415273209058661275e+00
1.430269458278476513e+00,-1.746256849568650571e+00,-9.215936827461884695e-01,-1.578355856277613656e+00
1.420586303444524745e+00,-1.762863270987662601e+00,-1.015100381056027290e+00,-1.743242698403449698e+00
1.409966120545744994e+00,-1.781128253010789697e+00,-1.109006170869088592e+00,-1.910094183309684279e+00
1.398404710927887651e+00,-1.801072216371172319e+00,-1.203352743764343424e+00,-2.079063939322140175e+00
1.385897455002999212e+00,-1.822717079004508633e+00,-1.298182562070032242e+00,-2.250297559051259277e+00
1.372439305669302501e+00,-1.846086168727075094e+00,-1.393538618521761974e+00,-2.423931166630270972e+00
1.358024784606012947e+00,-1.871204120310604457e+00,-1.489464098985348706e+00,-2.600089721326785508e+00
1.342647982494611369e+00,-1.898096754047534640e+00,-1.586001931488903338e+00,-2.778885001993735671e+00
1.326302564395305694e+00,-1.926790932298855452e+00,-1.683194202882242418e+00,-2.960413207525940393e+00
1.308981781703537628e+00,-1.957314389819788447e+00,-1.781081422608212783e+00,-3.144752098719096445e+00
1.290678492324696336e+00,-1.989695532863765770e+00,-1.879701611504925651e+00,-3.331957597263378812e+00
1.271385190931781706e+00,-2.023963201177934046e+00,-1.979089192516503504e+00,-3.522059748964319059e+00
1.251094051403684571e+00,-2.060146386040462740e+00,-2.079273660036907057e+00,-3.715057952058379520e+00
1.229796983769725127e+00,-2.098273896484846190e+00,-2.180278005849149103e+00,-3.910915349683567577e+00
1.207485708192018503e+00,-2.138373964866539190e+00,-2.282116882923434620e+00,-4.109552290954635367e+00
1.184151848676289642e+00,-2.180473782042296360e+00,-2.384794494573494905e+00,-4.310838781382099860e+00
1.159787049279352056e+00,-2.224598951784301448e+00,-2.488302206724297250e+00,-4.514585875298548601e+00
1.134383115531166109e+00,-2.270772853823897375e+00,-2.592615896597274538e+00,-4.720536016265214130e+00
1.107932183551208594e+00,-2.319015905359488983e+00,-2.697693073379604733e+00,-4.928352412656601622e+00
1.080426918838741646e+00,-2.369344712282897003e+00,-2.803469836790851932e+00,-5.137607651458682589e+00
1.051860745867837510e+00,-2.421771104154203602e+00,-2.909857778957961383e+00,-5.347771909456656481e+00
1.022228108326838525e+00,-2.476301051507202811e+00,-3.016740983954596000e+00,-5.558201320174678273e+00
9.915247580179169518e-01,-2.532933470817439581e+00,-3.123973336633405040e+00,-5.768127294115997117e+00
9.597480680068350978e-01,-2.591658931759427631e+00,-3.231376414621052184e+00,-5.976647856498912503e+00
9.268973625657008775e-01,-2.652458293375743015e+00,-3.338738298062370990e+00,-6.182722334619771054e+00
