1.670550924457232966e+00,-8.414444345508985679e-01,-9.033983357227036437e-02,-1.878661068604282544e-02
1.669195831565537746e+00,-8.417263739500121522e-01,-1.806784843761011228e-01,-3.761057853562220499e-02
1.666937361240113269e+00,-8.421968940365507361e-01,-2.710151941814517018e-01,-5.650892945163492331e-02
1.663775536667488897e+00,-8.428569242998426025e-01,-3.613492084537095472e-01,-7.551882300444041907e-02
1.659710388553071958e+00,-8.437077667712499229e-01,-4.516797782807988049e-01,-9.467761916679703904e-02
1.654741955054866098e+00,-8.447510983625310388e-01,-5.420061624050130922e-01,-1.140229452133981192e-01
1.648870281696195317e+00,-8.459889738742385479e-01,-6.323276293960508054e-01,-1.335927628367818698e-01
1.642095421255834964e+00,-8.474238296765628231e-01,-7.226434600031778066e-01,-1.534254355285245286e-01
1.634417433633560401e+00,-8.490584880655052125e-01,-8.129529497262670823e-01,-1.735597962709796993e-01
1.625836385688716579e+00,-8.508961622976924932e-01,-9.032554116476884110e-01,-1.940352155803680145e-01
1.616352351048981006e+00,-8.529404623075298453e-01,-9.935501795696536353e-01,-2.148916699366899552e-01
1.605965409886027873e+00,-8.551954011107114617e-01,-1.083836611504685798e+00,-2.361698106296810096e-01
1.594675648654310329e+00,-8.576654018983660421e-01,-1.174114093570397310e+00,-2.579110330427831776e-01
1.582483159788645732e+00,-8.603553058262926045e-01,-1.264382044343749234e+00,-2.801575463887949202e-01
1.569388041355713526e+00,-8.632703805038328682e-01,-1.354639919734456965e+00,-3.029524439014060211e-01
1.555390396653957286e+00,-8.664163291869166894e-01,-1.444887218442221677e+00,-3.263397734761334101e-01
1.540490333755703878e+00,-8.697993006796915783e-01,-1.535123488068039777e+00,-3.503646087421539157e-01
1.524687964984584143e+00,-8.734258999488986319e-01,-1.625348331955994929e+00,-3.750731205330840590e-01
1.507983406320539954e+00,-8.773031994547614287e-01,-1.715561416848705889e+00,-4.005126487097780963e-01
1.490376776723833618e+00,-8.814387512016064186e-01,-1.805762481447001910e+00,-4.267317742715961426e-01
1.471868197368532805e+00,-8.858405995107044850e-01,-1.895951345972463953e+00,-4.537803916742311205e-01
1.452457790774911217e+00,-8.905172945169077536e-01,-1.986127922840216664e+00,-4.817097812519649525e-01
