5.550851316288567538e-01,-2.763538563125541359e+00,-9.876484780510552675e-02,-1.859634731492657567e-01
5.536036167050687462e-01,-2.766327517352114018e+00,-1.975409717625479789e-01,-3.717941245171309528e-01
5.511342371740108881e-01,-2.770973554917142145e+00,-2.963395525493742744e-01,-5.573573582561797135e-01
5.476767171252620026e-01,-2.777473308650208139e+00,-3.951706186174602231e-01,-7.425135234501822890e-01
5.432306885214692738e-01,-2.785821979127455439e+00,-4.940424712181990530e-01,-9.271154036262163611e-01
5.377957113363934782e-01,-2.796013246558098686e+00,-5.929611117766799833e-01,-1.111005730302226935e+00
5.313712993965479248e-01,-2.808039157987867629e+00,-6.919296743917521253e-01,-1.294014735851993114e+00
5.239569518543862880e-01,-2.821889990314356389e+00,-7.909478679358149522e-01,-1.475957767215483107e+00
5.155521901661183071e-01,-2.837554089862047935e+00,-8.900114343177143450e-01,-1.656632989726171568e+00
5.061566003696645888e-01,-2.855017689602008968e+00,-9.891116319131736390e-01,-1.835819219443941108e+00
4.957698803547906929e-01,-2.874264705535632736e+00,-1.088234755892400374e+00,-2.013273932643206088e+00
4.843918916857277157e-01,-2.895276514303005921e+00,-1.187361710080576227e+00,-2.188731512135760671e+00
4.720227153754897875e-01,-2.918031714729593773e+00,-1.286467647925482627e+00,-2.361901801344654217e+00
4.586627108212656956e-01,-2.942505876788254593e+00,-1.385521702916259201e+00,-2.532469047704553944e+00
4.443125768946313281e-01,-2.968671282316460491e+00,-1.484486831139624208e+00,-2.700091326015706894e+00
4.289734139447005101e-01,-2.996496662768712405e+00,-1.583319790260114379e+00,-2.864400538549153552e+00
4.126467852259027014e-01,-3.025946940265455964e+00,-1.681971279708151190e+00,-3.025003090511370285e+00
3.953347760177931547e-01,-3.056982979170791204e+00,-1.780386265868230344e+00,-3.181481335330147431e+00
3.770400484789614426e-01,-3.089561356324401764e+00,-1.878504513203399062e+00,-3.333395872552305406e+00
3.577658900910107853e-01,-3.123634158786214865e+00,-1.976261337214417102e+00,-3.480288760617212152e+00
3.375162534246623491e-01,-3.159148818432092831e+00,-2.041144225666160050e+00,-3.574571120967143578e+00
3.175934043582362976e-01,-3.194164285800227709e+00,-1.943356268446124746e+00,-3.427619944932490004e+00
2.986503965557395501e-01,-3.227683972890904585e+00,-1.845187644029364193e+00,-3.275495180025359332e+00
2.806906926680224901e-01,-3.259658521929013730e+00,-1.746706495352803090e+00,-3.118669682623431694e+00
2.637170954615605245e-01,-3.290043213494906915e+00,-1.647976496459067297e+00,-2.957597591412540083e+00
2.477317968978766938e-01,-3.318797760734302216e+00,-1.549056014737148379e+00,-2.792710770457517810e+00
2.327364343969187954e-01,-3.345886072907958919e+00,-1.449997509870970092e+00,-2.624416226293063481e+00
2.187321519909294354e-01,-3.371275997734445973e+00,-1.350847153584088467e+00,-2.453094436824012181e+00
2.057196642658029595e-01,-3.394939051229741711e+00,-1.251644648424187656e+00,-2.279098506052118722e+00
1.936993212235191275e-01,-3.416850142810171409e+00,-1.152423220402589488e+00,-2.102754044699403746e+00
1.826711724593839958e-01,-3.436987302391967258e+00,-1.053209758960196973e+00,-1.924359671279877615e+00
1.726350293126405755e-01,-3.455331415167430809e+00,-9.540250780663491748e-01,-1.744188029383334060e+00
1.635905239038681347e-01,-3.471865968722816387e+00,-8.548842738477225867e-01,-1.562487223118777191e+00
1.555371642069443283e-01,-3.486576816227930031e+00,-7.557971565909750167e-01,-1.379482582176817296e+00
1.484743845104392057e-01,-3.499451958598049917e+00,-6.567687379147548743e-01,-1.195378679385796783e+00
1.424015907995907493e-01,-3.510481347818117381e+00,-5.577997570750047318e-01,-1.010361535799801480e+00
1.373182007344903865e-01,-3.519656713030079320e+00,-4.588872335270786085e-01,-8.246009603866436555e-01
1.332236780137462384e-01,-3.526971410512119487e+00,-3.600250358534111683e-01,-6.382529826501330827e-01
1.301175609980469716e-01,-3.532420298313382112e+00,-2.612044598616317104e-01,-4.514623466053451217e-01
1.279994855280107424e-01,-3.535999636036500693e+00,-1.624148109912361693e-01,-2.643650431763008291e-01
1.268692019093372592e-01,-3.537707010067698388e+00,-6.364398809382511291e-02,-7.709086517156926721e-02
1.267265860597778238e-01,-3.537541284424485788e+00,3.512093284982582830e-02,1.102340255361986820e-01
1.275716448211366705e-01,-3.535502577307843453e+00,1.338931154521607603e-01,2.974845251510864763e-01
1.294045154398118236e-01,-3.531592263393069420e+00,2.326853798366445014e-01,4.845340136962207334e-01
1.322254592156733577e-01,-3.525813001855251372e+00,3.315096193263247226e-01,6.712517829869850683e-01
1.360348493157591820e-01,-3.518168790085676179e+00,4.303762167373588743e-01,8.575004713987839366e-01
1.408331527507365455e-01,-3.508665042998547090e+00,5.292934608103577743e-01,1.043133512520549422e+00
1.466209065227327968e-01,-3.497308697737135930e+00,6.282669644508728224e-01,1.227992608921772755e+00
1.533986879773668321e-01,-3.484108343448778733e+00,7.272990880254613932e-01,1.411905248018549441e+00
1.611670794349340796e-01,-3.469074375592755999e+00,8.263883729604289963e-01,1.594682284391497173e+00
1.699266272398553268e-01,-3.452219173958240184e+00,9.255289932910650830e-01,1.776115621822693003e+00
1.796777954574761138e-01,-3.433557303186333787e+00,1.024710235561824501e+00,1.955976038630482750e+00
1.904209145662473235e-01,-3.413105734098043964e+00,1.123916020502053303e+00,2.134011211311968914e+00
2.021561256433682674e-01,-3.390884083519768222e+00,1.223124483074472302e+00,2.309944003600511664e+00
2.148833207237851872e-01,-3.366914869565970747e+00,1.322307630639058873e+00,2.483471100137461640e+00
2.286020802246103711e-01,-3.341223778489714302e+00,1.421431101857000945e+00,2.654262075114757646e+00
2.433116085654788152e-01,-3.313839938260685347e+00,1.520454051277870366e+00,2.821958995263686987e+00
2.590106693726975107e-01,-3.284796193005860676e+00,1.619329185947776972e+00,2.986176661977707703e+00
2.756975219200293870e-01,-3.254129371394278269e+00,1.718002980441190042e+00,3.146503597491150828e+00
2.933698607161747685e-01,-3.221880541026103550e+00,1.816416095031159195e+00,3.302503873130340217e+00
3.120247603789088608e-01,-3.188095239976182604e+00,1.914504017875146236e+00,3.453719862046526146e+00
3.316586281152587024e-01,-3.152823675937553638e+00,2.012197945795827447e+00,3.599675973220566760e+00
3.516182737529756630e-01,-3.117063344008550896e+00,1.947211115687633054e+00,3.504327125876059768e+00
3.706014154308577835e-01,-3.082755504753086573e+00,1.849351804902801488e+00,3.356365810900769464e+00
3.886041158340955426e-01,-3.049952737709706430e+00,1.751134159507794941e+00,3.203391206739173214e+00
4.056231240726235199e-01,-3.018702846980636956e+00,1.652623974143290875e+00,3.045866163445974717e+00
4.216558247492994682e-01,-2.989049102010275405e+00,1.553882407548468736e+00,2.884234146456421843e+00
4.367001876382536341e-01,-2.961030448296286810e+00,1.454965228983694292e+00,2.718916023858795494e+00
4.507547109761873561e-01,-2.934681745496102501e+00,1.355922292088712400e+00,2.550307791066072305e+00
4.638183605602578252e-01,-2.910034023870823550e+00,1.256797218996237087e+00,2.378779165467513668e+00
4.758905066473718692e-01,-2.887114750792685314e+00,1.157627272516666972e+00,2.204672963271962161e+00
4.869708604123718643e-01,-2.865948099983277153e+00,1.058443391459719773e+00,2.028305159536568425e+00
4.970594114676307740e-01,-2.846555217163059037e+00,9.592703633199761715e-01,1.849965528866236220e+00
5.061563676911214893e-01,-2.828954476809516727e+00,8.601271092269557883e-01,1.669918766806065102e+00
5.142620983671808421e-01,-2.813161725689493853e+00,7.610270578424049859e-01,1.488405998858945978e+00
5.213770814231271089e-01,-2.799190509714963415e+00,6.619785874039192386e-01,1.305646593810416256e+00
5.275018553512959008e-01,-2.787052281449065472e+00,5.629855180416708516e-01,1.121840209325889681e+00
5.326369762426736987e-01,-2.776756586250785031e+00,4.640476395707805457e-01,9.371690095550361255e-01
5.367829802255557059e-01,-2.768311225591441271e+00,3.651612629830920387e-01,7.518000059462894846e-01
5.399403514992002773e-01,-2.761722396510190247e+00,2.663197866811733983e-01,5.658874830846900572e-01
5.421094960757480985e-01,-2.756994806509548201e+00,1.675142710131135859e-01,3.795754807542008891e-01
