6.245397661970402137e-01,5.000115258759402215e-01,6.249307712660034930e-01,3.748755661473365808e-01,7.495028713077765969e-01,6.250008524535967114e-01,7.499203744664111326e-01,4.998579048805409930e-01,0.000000000000000000e+00
6.245397661970402137e-01,5.000115258759402215e-01,7.499203744664111326e-01,3.748755661473365808e-01,7.495028713077765969e-01,6.250008524535967114e-01,8.749099776668188833e-01,4.998579048805409930e-01,0.000000000000000000e+00
7.495028713077765969e-01,5.000115258759402215e-01,6.249307712660034930e-01,3.748755661473365808e-01,8.744659764185132023e-01,6.250008524535967114e-01,7.499203744664111326e-01,4.998579048805409930e-01,0.000000000000000000e+00
7.495028713077765969e-01,5.000115258759402215e-01,7.499203744664111326e-01,3.748755661473365808e-01,8.744659764185132023e-01,6.250008524535967114e-01,8.749099776668188833e-01,4.998579048805409930e-01,0.000000000000000000e+00
6.245397661970402137e-01,5.000115258759402215e-01,6.249307712660034930e-01,4.998579048805409930e-01,7.495028713077765969e-01,6.250008524535967114e-01,7.499203744664111326e-01,6.248402436137452387e-01,0.000000000000000000e+00
6.245397661970402137e-01,5.000115258759402215e-01,7.499203744664111326e-01,4.998579048805409930e-01,7.495028713077765969e-01,6.250008524535967114e-01,8.749099776668188833e-01,6.248402436137452387e-01,0.000000000000000000e+00
7.495028713077765969e-01,5.000115258759402215e-01,6.249307712660034930e-01,4.998579048805409930e-01,8.744659764185132023e-01,6.250008524535967114e-01,7.499203744664111326e-01,6.248402436137452387e-01,0.000000000000000000e+00
7.495028713077765969e-01,5.000115258759402215e-01,7.499203744664111326e-01,4.998579048805409930e-01,8.744659764185132023e-01,6.250008524535967114e-01,8.749099776668188833e-01,6.248402436137452387e-01,0.000000000000000000e+00
-8.750174951317981620e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-7.500543900210616677e-01,-2.499244335899987179e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-7.500543900210616677e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-7.500543900210616677e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-7.500543900210616677e-01,-1.249351070123422280e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-7.500543900210616677e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-7.500543900210616677e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-7.500543900210616677e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-8.750174951317981620e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,-7.500543900210616677e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-6.249831437182977734e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-6.250912849103250624e-01,-2.499244335899987179e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-5.001281797995885681e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-5.001281797995885681e-01,-2.499244335899987179e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-6.250912849103250624e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-5.001281797995885681e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-5.001281797995885681e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-6.249831437182977734e-01,-5.001281797995885681e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-6.250912849103250624e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-6.250912849103250624e-01,-1.249351070123422280e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-6.250912849103250624e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-6.250912849103250624e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-5.001281797995885681e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-5.001281797995885681e-01,-1.249351070123422280e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-5.001281797995885681e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-5.001281797995885681e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-6.250912849103250624e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-6.250912849103250624e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-7.500543900210616677e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,-6.250912849103250624e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-6.249831437182977734e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-5.001281797995885681e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-6.250912849103250624e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-5.001281797995885681e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-6.248924133229680766e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-2.757593566424798581e-04,-4.999030867453116422e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-6.248924133229680766e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-1.252388644673789742e-01,-4.999030867453116422e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-6.248924133229680766e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-2.757593566424798581e-04,-4.999030867453116422e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-6.249652607380726810e-01,-6.249831437182977734e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-4.999756575376650414e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-3.749137601676551523e-01,-6.249652607380726810e-01,-7.499654824515020746e-01,-2.757593566424798581e-04,-2.499244335899987179e-01,-4.999756575376650414e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-3.749137601676551523e-01,-6.249652607380726810e-01,-6.249831437182977734e-01,-2.757593566424798581e-04,-2.499244335899987179e-01,-4.999756575376650414e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-2.499244335899987179e-01,-6.249652607380726810e-01,-6.249831437182977734e-01,-1.252388644673789742e-01,-1.249351070123422280e-01,-4.999756575376650414e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-1.249351070123422280e-01,-6.249652607380726810e-01,-6.249831437182977734e-01,-1.252388644673789742e-01,5.421956531426186388e-05,-4.999756575376650414e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-2.499244335899987179e-01,-7.499548639384803206e-01,-6.249831437182977734e-01,-2.757593566424798581e-04,-1.249351070123422280e-01,-6.249652607380726810e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-2.499244335899987179e-01,-6.249652607380726810e-01,-7.499654824515020746e-01,-2.757593566424798581e-04,-1.249351070123422280e-01,-4.999756575376650414e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-2.499244335899987179e-01,-6.249652607380726810e-01,-6.249831437182977734e-01,-2.757593566424798581e-04,-1.249351070123422280e-01,-4.999756575376650414e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-1.249351070123422280e-01,-6.249652607380726810e-01,-6.249831437182977734e-01,-2.757593566424798581e-04,5.421956531426186388e-05,-4.999756575376650414e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-6.249652607380726810e-01,-5.000008049850934722e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-4.999756575376650414e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-1.249351070123422280e-01,-7.499548639384803206e-01,-5.000008049850934722e-01,-1.252388644673789742e-01,5.421956531426186388e-05,-6.249652607380726810e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-1.249351070123422280e-01,-6.249652607380726810e-01,-5.000008049850934722e-01,-1.252388644673789742e-01,5.421956531426186388e-05,-4.999756575376650414e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-2.499244335899987179e-01,-7.499548639384803206e-01,-5.000008049850934722e-01,-2.757593566424798581e-04,-1.249351070123422280e-01,-6.249652607380726810e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-2.499244335899987179e-01,-6.249652607380726810e-01,-5.000008049850934722e-01,-2.757593566424798581e-04,-1.249351070123422280e-01,-4.999756575376650414e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-1.249351070123422280e-01,-7.499548639384803206e-01,-5.000008049850934722e-01,-2.757593566424798581e-04,5.421956531426186388e-05,-6.249652607380726810e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-1.249351070123422280e-01,-7.499548639384803206e-01,-3.750184662518892265e-01,-2.757593566424798581e-04,5.421956531426186388e-05,-6.249652607380726810e-01,-2.500361275186848697e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-1.249351070123422280e-01,-6.249652607380726810e-01,-5.000008049850934722e-01,-2.757593566424798581e-04,5.421956531426186388e-05,-4.999756575376650414e-01,-3.750184662518892265e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-3.749137601676551523e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-3.749137601676551523e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-4.999030867453116422e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-4.999030867453116422e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-3.749137601676551523e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-2.499244335899987179e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-4.999030867453116422e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-4.999030867453116422e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-3.749137601676551523e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-3.749137601676551523e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-2.499244335899987179e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-3.751650746888520738e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-3.751650746888520738e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-4.999756575376650414e-01,-7.499654824515020746e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-3.749860543372574573e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-4.999756575376650414e-01,-6.249831437182977734e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-3.749860543372574573e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-6.249831437182977734e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-4.999756575376650414e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-4.999756575376650414e-01,-6.249831437182977734e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-6.249831437182977734e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-4.999756575376650414e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-3.749860543372574573e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-4.999756575376650414e-01,-6.249831437182977734e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-3.749860543372574573e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-3.749860543372574573e-01,-6.249831437182977734e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-2.499964511368498732e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,-1.249351070123422280e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-8.749478211847063758e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-1.724473603459397708e-05,-7.499654824515020746e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-3.751650746888520738e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-5.001281797995885681e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-3.751650746888520738e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,-1.249351070123422280e-01,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-3.751650746888520738e-01,-1.249351070123422280e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,-2.502019695781155240e-01,5.421956531426186388e-05,-1.250068479364421781e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-4.999030867453116422e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-1.252388644673789742e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-3.749137601676551523e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-1.252388644673789742e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-4.999030867453116422e-01,-4.999756575376650414e-01,-8.749478211847063758e-01,-2.757593566424798581e-04,-3.749137601676551523e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-4.999030867453116422e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-2.757593566424798581e-04,-3.749137601676551523e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-1.252388644673789742e-01,-3.749137601676551523e-01,-3.749860543372574573e-01,-8.749478211847063758e-01,-2.757593566424798581e-04,-2.499244335899987179e-01,-2.499964511368498732e-01,-7.499654824515020746e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-4.999030867453116422e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-1.252388644673789742e-01,-3.749137601676551523e-01,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-3.749137601676551523e-01,-4.999756575376650414e-01,-7.499654824515020746e-01,-1.252388644673789742e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-6.249831437182977734e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-3.749137601676551523e-01,-4.999756575376650414e-01,-6.249831437182977734e-01,-1.252388644673789742e-01,-2.499244335899987179e-01,-3.749860543372574573e-01,-5.000008049850934722e-01,1.000000000000000000e+00
-2.502019695781155240e-01,-3.749137601676551523e-01,-3.749860543372574573e-01,-7.499654824515020746e-01,-1.252388644673789742e-01,-2.499244335899987179e-01,-2.499964511368498732e-01,-6.249831437182977734e-01,1.000000000000000000e+00
