-4.835080357268140006e-02,-3.026816956773459300e-01,1.188130884100925266e-01,5.158427596383901026e-01,6.734560403368368142e-01,3.192161980810248045e-01,-4.224502668305172293e-01,6.383536962000323500e-01,-8.151150165377983592e-02,-1.539153409537702133e-01,8.345410812407509649e-02,4.463722311579292334e-01,-8.506932210506846781e-01,-1.245040909689818370e-01,-3.282886793103242384e-01,3.673882850463192073e-01,9.500670949067903381e-02,-1.085997801969158932e-01,-2.946479874118200781e-01,-3.642002223557908591e-01,-2.251484825727402828e-01,8.990325179423199753e-01,9.264959122328259022e-01,-1.477138156761862220e+00,6.934399715363522843e-01,-6.280463783218150908e-01,3.671900676257401908e-01,-1.354893827621349134e+00,4.058918573231849042e-02,5.401457780882606280e-02,2.221169115864506660e-01,-1.678697927197720929e+00,-8.466576132203323946e-02,1.262221364378188992e+00,-1.543045509836640461e+00,-1.022652109265406617e+00,2.077589670354761608e+00,-3.848477455132132130e-01,-4.633529544547342061e-03,-3.194538383578025886e+00,-7.359922432601494258e+00,-4.310644051192537241e+00,7.127605271317249525e+00,-8.253739684000380161e-04,-4.335282704453164548e+00,-2.076297939767738576e+00,-2.458381292764374670e+00,-7.299783484075539342e+00,3.852269169530869064e+00,-1.899705440931675204e-01,-1.343626162670080504e+00,-6.745654754085008697e-01,2.179691040830509241e+00,-1.430670202552312587e+00,-3.386759906411342946e+00
-5.283069288032190419e-02,-2.984064899568373841e-01,1.247965071074683130e-01,5.237851523184253733e-01,6.722959315333180141e-01,3.495784806092214203e-01,-3.891814236952484962e-01,6.920250091003640192e-01,-2.638262310625740792e-01,-1.796029593971727734e-01,1.031025728255450385e-01,4.456805805637045204e-01,-7.918623271952807130e-01,-2.392166887499032613e-01,-3.894557918867745383e-01,5.397423829403713569e-01,3.196929462430680990e-02,-3.291098807881397831e-02,-2.217610121888276553e-01,-4.067525341653778770e-01,-3.869524633691547311e-01,9.147257142422955400e-01,9.264481671184287004e-01,-1.387178317005556938e+00,6.727618198741949218e-01,-5.248434270441377780e-01,3.188175004072703045e-01,-1.319222553761459027e+00,-2.436400351596450242e-01,3.311191777358926114e-01,1.572881294252124751e-01,-2.237390561176805903e+00,3.469637907624281148e+00,-6.132319744903361736e-01,2.887581569776056512e+00,-8.005121140355790033e+00,-1.206041915670871045e+00,-4.183256281166117946e-02,-1.211991445735030176e-01,2.276735161204733515e+00,-4.869710206528852225e+00,1.677140448741368250e-02,6.624615251616120304e+00,-1.452986435414107325e+00,4.168810072470776618e+00,3.314650497514258554e+00,-1.479960864231544493e+00,-3.099241298665414757e+00,-6.397850531668319851e-01,5.582733900734790922e-01,4.998177830227095164e+00,-4.129700950577515073e-01,4.329659922949797846e+00,-2.233222854850996697e+00,2.341332534982887292e+00
-5.947588850600489530e-02,-2.882710923670288028e-01,1.294069083982458956e-01,5.362034645027646818e-01,6.682871500290782363e-01,3.768047740358968500e-01,-3.519890510015925011e-01,6.825740483632599664e-01,-4.700890732322746124e-01,-1.162831619788472770e-01,9.759860888929387801e-02,4.462754348143941896e-01,-7.318332822831219442e-01,-3.740077431301510602e-01,-2.964738153671348520e-01,7.307039384875035903e-01,5.394223681255500003e-02,-1.081719865055874724e-01,-1.215156387264237497e-01,-4.624314644405290164e-01,-3.933038001676933404e-01,8.973098601417704989e-01,9.522240169579816449e-01,-1.289866509126909921e+00,6.659340508894833199e-01,-4.244789553426465134e-01,3.198601710109304497e-01,-1.118444339236080998e+00,-2.714150359496376175e-01,4.656895681403695475e-01,1.974988731437732625e-01,-2.725616902397148600e+00,2.094037899121349522e+00,1.005220286060414470e+00,-2.066547737217361291e+00,-7.982458100537091816e+00,4.150826925764409481e+00,-2.718601257219289136e-01,-2.439772747524531979e-02,2.523983687305164203e+00,-5.586024326237013504e+00,4.312158688191860989e+00,6.926634738728823848e+00,1.101937512236696337e+00,-4.564077537229175086e+00,4.262193693451742149e+00,-3.239683021640579419e+00,8.373106996567453164e-01,-6.248812825474030497e-01,1.247171257505070630e+00,2.897449209751289612e+00,6.343905130073748677e-02,3.335501277741928838e+00,1.204625152549414269e+00,7.598124617853114771e+00
-6.285793965746692968e-02,-2.757443022860721626e-01,1.321504792971495978e-01,5.479223963758516058e-01,6.677703111436754657e-01,3.857775265604922454e-01,-3.240980701974203737e-01,6.555534525948383262e-01,-6.085176408551742355e-01,-6.024098540716155137e-02,8.844803649808044566e-02,4.456159098977074962e-01,-7.309622962410345925e-01,-5.596266838988184222e-01,-3.372826571044093558e-01,8.968175594987979338e-01,4.172419298748140243e-02,-2.175904106611868116e-01,-2.136879510487650971e-02,-4.850203344557742491e-01,-3.720326573627710243e-01,8.860595394753190135e-01,9.772009551900511237e-01,-1.256375118447921269e+00,6.896468847549648284e-01,-3.738177309792427572e-01,4.006244828899492849e-01,-8.706047839959917267e-01,-8.736924573898766089e-02,4.715644808591956116e-01,1.640622460108886460e-01,-1.405324838016664746e+00,6.940843401684775316e-01,5.083093954784491109e-01,-1.512923604333696881e-01,-4.082720859288452964e+00,1.534719855858083903e+00,-8.421570161862124149e-02,1.531354912088303067e-03,-4.884730855816566408e-01,-6.869661855455859722e+00,-3.455951896295149428e+00,4.731877064786767839e+00,-1.759059602022190028e+00,-4.333265206463138064e+00,4.106374437010417822e+00,1.109159450395724167e-01,7.055589587933115414e-01,-3.083444436502417729e-01,6.947898633100469956e-01,1.243238857965751398e+00,8.896708215777580087e-01,1.568337155796492466e+00,4.149171281294521840e+00,1.073516868779798195e+01
-6.797576484907785765e-02,-2.658968918954771055e-01,1.411170536431447520e-01,5.637878125616176961e-01,6.660497328430919906e-01,3.803437409481836839e-01,-3.063652958612856358e-01,5.816804215041904147e-01,-7.247794159219931309e-01,2.748628019264767394e-02,9.654769078528360748e-02,4.455637104925022629e-01,-6.665809841941701119e-01,-6.629760274283652555e-01,-3.732458026766102832e-01,9.195950703343205301e-01,2.836875135939779038e-02,-1.834961932604415313e-01,1.171239133667821147e-01,-4.892751687650194192e-01,-3.596354586955495258e-01,8.815005378708893335e-01,9.825261111416904170e-01,-1.214464585438943089e+00,6.819891121367601672e-01,-3.576234435313845328e-01,4.497134794835074834e-01,-6.924111319340631177e-01,-2.444503674428058770e-01,2.732594614890266893e-01,4.596468520134853186e-01,-8.033216045872542121e-01,9.079270215100126995e-02,1.823921345062116339e+00,-4.665336837741992149e+00,-3.842176803554868236e+00,4.401398334462583328e+00,-8.625965528178677205e-03,-1.371455568233822565e-02,3.033653428330181701e+00,-2.379685483136434243e+00,6.648407313250682960e-02,-6.611965926253330350e-01,6.508128203137613088e-01,2.396651626833320670e+00,4.981206878295607154e+00,-5.978718558937312633e-01,3.460169919320952303e-01,6.464927096515195315e-02,-1.370830336684328188e+00,2.330154983642083621e+00,-2.213751577377792934e+00,-5.020369112110986132e-01,9.141620067908804437e-01,5.685844241134939914e+00
-7.450800258859188729e-02,-2.607283159462561728e-01,1.503882327896211291e-01,5.684204588077942377e-01,6.739271165449601808e-01,3.691093225194643224e-01,-2.940726638491831801e-01,4.509654268928319776e-01,-7.873392215458749899e-01,1.510628135891411428e-01,8.825739195751441946e-02,4.459254450809729264e-01,-6.074204620889005479e-01,-7.271644230474962889e-01,-2.336677735902149833e-01,8.996194203864318339e-01,-3.969369495309372012e-03,-3.430335758437121352e-01,2.920375230168269498e-01,-3.227932089262287030e-01,-2.876642104449836368e-01,8.821463406822745990e-01,9.480693774422368492e-01,-1.167325004335989069e+00,6.823908403578378135e-01,-3.699545426378739177e-01,5.136786682519510761e-01,-4.192546686441363524e-01,-3.017951154473061948e-01,1.717195675082460737e-01,2.894192544100951392e-01,5.399595932783675112e-01,-1.223974166227723565e-01,1.603132141461691251e+00,-4.940644748898940897e+00,-9.552098698703840318e-01,4.411458412147697850e+00,-6.783888035775472725e-01,-3.491596974390497043e-02,1.348118638904294286e+00,-3.060163639455723228e+00,6.770097195770273579e+00,-7.132010711953463700e-01,-2.178125062459939976e+00,-7.832506120205135147e+00,6.592824771549452123e+00,7.981176479806835644e+00,2.538783163242170460e+00,-7.995040449645794689e-02,-6.511169140824528689e-01,1.052818049654567378e+00,6.232120303617111334e-01,-3.723593585189842736e-01,2.826281737547895467e+00,1.208405089720431747e+01
-8.546276401924261801e-02,-2.583490421407153015e-01,1.560947197426677813e-01,5.768642835620582110e-01,6.838638723369563355e-01,3.351550358946148167e-01,-2.953453984358244133e-01,3.211380647061550797e-01,-7.514030212925519869e-01,2.585743028520284259e-01,7.073957816056378189e-02,4.462725056421472658e-01,-5.991731576041467999e-01,-8.395977888127452715e-01,-1.574224582042418885e-01,8.854179874785310655e-01,-6.410309586976896401e-02,-5.103647652223715081e-01,3.712662567434104610e-01,-3.246164403255185626e-01,-2.162792968956091799e-01,8.639606330496226727e-01,1.006489742815383837e+00,-1.140717890720749805e+00,6.899552773311143916e-01,-3.825466525506795445e-01,5.647169153888086379e-01,-2.913822720708094116e-01,-5.191335451371291709e-01,1.914558804020990296e-02,1.792598931625390413e-01,8.840480407577152588e-01,-2.743849970424721008e+00,1.979391799619238501e+00,-4.591591180428514996e+00,3.149641200483426662e+00,4.196868952372636130e+00,-6.309105430046653140e-01,7.907530371787062362e-03,-2.869631453998393589e-01,-5.175820503797492478e+00,1.973840810022972292e+00,-4.170491277962423693e-01,-2.205688920593655400e+00,-5.419555435958292477e+00,1.384635585445805894e+00,-3.495105553943365972e+00,3.927435428412179519e+00,-1.283623626470626888e-01,8.929604737508577417e-01,1.750670454447582847e+00,8.863489899275824868e-01,-2.527232795298063328e-01,2.836244601759035255e+00,2.151033848341012966e+00
-9.749027305170715474e-02,-2.617434163267117198e-01,1.556462102660794711e-01,5.834410117721506861e-01,6.765894933032888803e-01,3.093025408120094744e-01,-3.258146429814403611e-01,3.249203782843462229e-01,-6.342520192300893367e-01,2.912756903157605048e-01,5.756560144579783711e-02,4.455626340713564337e-01,-6.418662366770826466e-01,-9.464199515758934256e-01,-2.224081209740007559e-01,6.928742388115378681e-01,-8.163343371431475148e-02,-5.457963444094887651e-01,3.757464521508777633e-01,-2.173621816646483518e-01,4.768059845098441413e-02,8.483632357120809431e-01,1.002283611262768881e+00,-1.088716461408712588e+00,7.295667886471765007e-01,-3.737057891902553219e-01,7.160562570620335743e-01,-1.680407525508063882e-01,-4.406310659933762031e-01,-2.061125266200564132e-01,-6.051690419734502557e-02,6.142050948793957854e-01,-3.430112899081531719e+00,-4.849790193449109998e-01,1.682174066107484434e+00,5.372739365227793940e+00,-3.045194981178892535e-01,1.027028936792065694e-01,-1.850196187271665668e-02,-2.017580066866631494e+00,-2.979092250553422083e+00,-3.568054885424407185e+00,-8.599843667175038675e+00,-6.364798185229991745e-01,2.291127261180843366e-02,-3.730567435711381608e-01,8.292860472044431219e+00,1.054545736310821091e+01,-1.989764598145359553e+00,1.262445174105070844e+00,5.835441192753877404e-01,-8.062638346607575723e-01,6.069137960419364042e-01,6.638264743988789185e+00,5.507434053712953137e+00
-1.085733691230168219e-01,-2.646758681754512454e-01,1.584890528128665987e-01,5.991756614468178865e-01,6.725262630043215006e-01,2.826386987655626348e-01,-3.298671221254400598e-01,3.101789245654776872e-01,-5.969217622029029391e-01,3.083483522117099751e-01,5.527014010843091241e-02,4.451397700763320420e-01,-5.680216446923732621e-01,-8.884752144186267575e-01,-1.907043691984634248e-01,6.566001152052780565e-01,-9.328566604523208516e-02,-5.310798459633576662e-01,3.644825166034936781e-01,-1.490301380466288184e-01,7.824726422000483073e-02,9.077589956451260766e-01,1.015677475706492805e+00,-1.121292739833255281e+00,7.132041708908697375e-01,-3.621141121798744367e-01,7.304681321247674664e-01,-1.834697553916772583e-01,-3.555756661475976133e-01,-4.136551129639647051e-02,2.048779074793007637e-01,-6.610429630425143088e-01,-1.096987433476894092e+00,2.505342941985011063e+00,-2.533391122426266850e+00,2.145940583397147605e-02,2.761198613339621577e+00,-1.569029721310072567e+00,-4.159444147254850316e-02,4.396836525502664905e+00,3.278555692001032362e+00,2.055000968537027184e+00,-1.177297886312423866e-02,1.125692097418139248e+00,-3.522260841628331307e-01,-3.760984919059627285e-01,1.607637719450933256e+00,-1.202461668148327334e+00,9.932489492206820758e-01,-2.015988662336020421e-01,-3.017827195063775392e+00,-1.546843819724539326e-01,-2.533622665203468793e-01,-2.526452329537386632e+00,-3.091408885844655341e+00
-1.140295164769979108e-01,-2.632218435484998120e-01,1.629468351543232330e-01,6.152572774622276919e-01,6.667981585635565089e-01,2.733879974541397195e-01,-3.195273088705143927e-01,2.759872428042630110e-01,-6.151952788659166282e-01,4.038891992388797259e-01,-1.364549721769306098e-02,4.456763908928458862e-01,-4.887615563542426766e-01,-9.201098346929611482e-01,-1.743577485344198208e-01,5.761234363006129122e-01,-2.067124967773658131e-02,-5.333007340008536490e-01,3.589722942460161215e-01,6.693613597573006002e-03,3.234530557733565348e-01,8.990528167861909781e-01,1.009932333303675822e+00,-1.149393703576372605e+00,7.149846410267458596e-01,-3.479677167816585537e-01,7.247573161035332223e-01,-4.105234146933995493e-02,-1.814698785936922076e-01,1.417064335084087245e-01,1.466781082056494712e-01,-1.331337081484047502e+00,9.240263009221290347e-02,5.075849188534530265e-01,-1.861575958693328647e-01,-1.739117203689630964e+00,3.599888227040283439e+00,-2.658703808684470538e+00,3.534773979588174200e-03,3.550710026396849184e+00,-3.045004120919555302e+00,9.763390096136013163e-01,-3.579870227395870685e+00,2.958319877598833969e+00,1.014944813314866690e-01,-1.643960673542415318e-01,7.141346767451993927e+00,1.159467062505008172e+01,-9.984003743337177550e-01,-1.846980546362405051e-01,3.426003355027724684e-01,1.402185859051008621e-01,1.173480911934840609e+00,4.722877735891164441e-01,1.005995698688631634e+01
